id,set_id,condition,target,lure,answer,pred,correct,pred_is_lure,values,names,group,names_target
L3-44-01051-letter,L3-44-01051,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'M', 'v2': 'Z'}",letter,
L3-44-01052-letter,L3-44-01052,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'A', 'v2': 'F'}",letter,
L3-44-01053-letter,L3-44-01053,letter,,,9,9,True,False,"{'v2': 6, 'v1': 9}","{'v1': 'M', 'v2': 'U'}",letter,
L3-44-01054-letter,L3-44-01054,letter,,,1,1,True,False,"{'v2': 5, 'v1': 1}","{'v1': 'D', 'v2': 'M'}",letter,
L3-44-01055-letter,L3-44-01055,letter,,,0,0,True,False,"{'v2': 2, 'v1': 0}","{'v1': 'U', 'v2': 'Y'}",letter,
L3-44-01056-letter,L3-44-01056,letter,,,9,9,True,False,"{'v2': 6, 'v1': 9}","{'v1': 'N', 'v2': 'U'}",letter,
L3-44-01057-letter,L3-44-01057,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'E', 'v2': 'Y'}",letter,
L3-44-01058-letter,L3-44-01058,letter,,,8,8,True,False,"{'v2': 3, 'v1': 8}","{'v1': 'Q', 'v2': 'M'}",letter,
L3-44-01059-letter,L3-44-01059,letter,,,8,8,True,False,"{'v2': 0, 'v1': 8}","{'v1': 'B', 'v2': 'C'}",letter,
L3-44-01060-letter,L3-44-01060,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'P', 'v2': 'A'}",letter,
L3-44-01061-letter,L3-44-01061,letter,,,6,6,True,False,"{'v2': 2, 'v1': 6}","{'v1': 'Z', 'v2': 'Q'}",letter,
L3-44-01062-letter,L3-44-01062,letter,,,1,1,True,False,"{'v2': 1, 'v1': 1}","{'v1': 'S', 'v2': 'Q'}",letter,
L3-44-01063-letter,L3-44-01063,letter,,,8,8,True,False,"{'v2': 1, 'v1': 8}","{'v1': 'J', 'v2': 'U'}",letter,
L3-44-01064-letter,L3-44-01064,letter,,,7,7,True,False,"{'v2': 2, 'v1': 7}","{'v1': 'E', 'v2': 'J'}",letter,
L3-44-01065-letter,L3-44-01065,letter,,,9,9,True,False,"{'v2': 5, 'v1': 9}","{'v1': 'B', 'v2': 'W'}",letter,
L3-44-01066-letter,L3-44-01066,letter,,,9,9,True,False,"{'v2': 5, 'v1': 9}","{'v1': 'F', 'v2': 'H'}",letter,
L3-44-01067-letter,L3-44-01067,letter,,,8,8,True,False,"{'v2': 2, 'v1': 8}","{'v1': 'D', 'v2': 'H'}",letter,
L3-44-01068-letter,L3-44-01068,letter,,,1,1,True,False,"{'v2': 0, 'v1': 1}","{'v1': 'R', 'v2': 'D'}",letter,
L3-44-01069-letter,L3-44-01069,letter,,,8,8,True,False,"{'v2': 0, 'v1': 8}","{'v1': 'Y', 'v2': 'I'}",letter,
L3-44-01070-letter,L3-44-01070,letter,,,6,6,True,False,"{'v2': 2, 'v1': 6}","{'v1': 'T', 'v2': 'O'}",letter,
L3-44-01071-letter,L3-44-01071,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'M', 'v2': 'H'}",letter,
L3-44-01072-letter,L3-44-01072,letter,,,0,0,True,False,"{'v2': 7, 'v1': 0}","{'v1': 'K', 'v2': 'M'}",letter,
L3-44-01073-letter,L3-44-01073,letter,,,2,2,True,False,"{'v2': 2, 'v1': 2}","{'v1': 'I', 'v2': 'N'}",letter,
L3-44-01074-letter,L3-44-01074,letter,,,9,9,True,False,"{'v2': 7, 'v1': 9}","{'v1': 'M', 'v2': 'F'}",letter,
L3-44-01075-letter,L3-44-01075,letter,,,1,1,True,False,"{'v2': 0, 'v1': 1}","{'v1': 'B', 'v2': 'H'}",letter,
L3-44-01076-letter,L3-44-01076,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'Z', 'v2': 'H'}",letter,
L3-44-01077-letter,L3-44-01077,letter,,,0,0,True,False,"{'v2': 2, 'v1': 0}","{'v1': 'I', 'v2': 'A'}",letter,
L3-44-01078-letter,L3-44-01078,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'C', 'v2': 'O'}",letter,
L3-44-01079-letter,L3-44-01079,letter,,,3,3,True,False,"{'v2': 6, 'v1': 3}","{'v1': 'R', 'v2': 'G'}",letter,
L3-44-01080-letter,L3-44-01080,letter,,,7,7,True,False,"{'v2': 6, 'v1': 7}","{'v1': 'N', 'v2': 'V'}",letter,
L3-44-01081-letter,L3-44-01081,letter,,,6,6,True,False,"{'v2': 0, 'v1': 6}","{'v1': 'O', 'v2': 'U'}",letter,
L3-44-01082-letter,L3-44-01082,letter,,,2,2,True,False,"{'v2': 7, 'v1': 2}","{'v1': 'R', 'v2': 'D'}",letter,
L3-44-01083-letter,L3-44-01083,letter,,,0,0,True,False,"{'v2': 6, 'v1': 0}","{'v1': 'F', 'v2': 'G'}",letter,
L3-44-01084-letter,L3-44-01084,letter,,,0,0,True,False,"{'v2': 0, 'v1': 0}","{'v1': 'T', 'v2': 'J'}",letter,
L3-44-01085-letter,L3-44-01085,letter,,,9,9,True,False,"{'v2': 9, 'v1': 9}","{'v1': 'S', 'v2': 'E'}",letter,
L3-44-01086-letter,L3-44-01086,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'Y', 'v2': 'F'}",letter,
L3-44-01087-letter,L3-44-01087,letter,,,8,8,True,False,"{'v2': 8, 'v1': 8}","{'v1': 'H', 'v2': 'T'}",letter,
L3-44-01088-letter,L3-44-01088,letter,,,8,8,True,False,"{'v2': 1, 'v1': 8}","{'v1': 'N', 'v2': 'K'}",letter,
L3-44-01089-letter,L3-44-01089,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'V', 'v2': 'Y'}",letter,
L3-44-01090-letter,L3-44-01090,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'K', 'v2': 'R'}",letter,
L3-44-01091-letter,L3-44-01091,letter,,,6,6,True,False,"{'v2': 1, 'v1': 6}","{'v1': 'E', 'v2': 'M'}",letter,
L3-44-01092-letter,L3-44-01092,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'C', 'v2': 'U'}",letter,
L3-44-01093-letter,L3-44-01093,letter,,,4,4,True,False,"{'v2': 1, 'v1': 4}","{'v1': 'X', 'v2': 'W'}",letter,
L3-44-01094-letter,L3-44-01094,letter,,,0,0,True,False,"{'v2': 0, 'v1': 0}","{'v1': 'G', 'v2': 'J'}",letter,
L3-44-01095-letter,L3-44-01095,letter,,,9,9,True,False,"{'v2': 6, 'v1': 9}","{'v1': 'U', 'v2': 'B'}",letter,
L3-44-01096-letter,L3-44-01096,letter,,,1,1,True,False,"{'v2': 8, 'v1': 1}","{'v1': 'N', 'v2': 'S'}",letter,
L3-44-01097-letter,L3-44-01097,letter,,,8,8,True,False,"{'v2': 1, 'v1': 8}","{'v1': 'D', 'v2': 'W'}",letter,
L3-44-01098-letter,L3-44-01098,letter,,,7,7,True,False,"{'v2': 2, 'v1': 7}","{'v1': 'P', 'v2': 'F'}",letter,
L3-44-01099-letter,L3-44-01099,letter,,,2,2,True,False,"{'v2': 5, 'v1': 2}","{'v1': 'I', 'v2': 'T'}",letter,
L3-44-01100-letter,L3-44-01100,letter,,,2,2,True,False,"{'v2': 5, 'v1': 2}","{'v1': 'H', 'v2': 'C'}",letter,
L3-44-01101-letter,L3-44-01101,letter,,,6,6,True,False,"{'v2': 0, 'v1': 6}","{'v1': 'W', 'v2': 'C'}",letter,
L3-44-01102-letter,L3-44-01102,letter,,,1,1,True,False,"{'v2': 8, 'v1': 1}","{'v1': 'F', 'v2': 'M'}",letter,
L3-44-01103-letter,L3-44-01103,letter,,,0,0,True,False,"{'v2': 9, 'v1': 0}","{'v1': 'A', 'v2': 'O'}",letter,
L3-44-01104-letter,L3-44-01104,letter,,,9,9,True,False,"{'v2': 0, 'v1': 9}","{'v1': 'G', 'v2': 'X'}",letter,
L3-44-01105-letter,L3-44-01105,letter,,,5,5,True,False,"{'v2': 3, 'v1': 5}","{'v1': 'P', 'v2': 'V'}",letter,
L3-44-01106-letter,L3-44-01106,letter,,,4,4,True,False,"{'v2': 2, 'v1': 4}","{'v1': 'H', 'v2': 'Y'}",letter,
L3-44-01107-letter,L3-44-01107,letter,,,7,7,True,False,"{'v2': 7, 'v1': 7}","{'v1': 'E', 'v2': 'X'}",letter,
L3-44-01108-letter,L3-44-01108,letter,,,2,2,True,False,"{'v2': 3, 'v1': 2}","{'v1': 'K', 'v2': 'D'}",letter,
L3-44-01109-letter,L3-44-01109,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'W', 'v2': 'J'}",letter,
L3-44-01110-letter,L3-44-01110,letter,,,5,5,True,False,"{'v2': 0, 'v1': 5}","{'v1': 'Z', 'v2': 'U'}",letter,
L3-44-01111-letter,L3-44-01111,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'N', 'v2': 'V'}",letter,
L3-44-01112-letter,L3-44-01112,letter,,,0,0,True,False,"{'v2': 1, 'v1': 0}","{'v1': 'R', 'v2': 'G'}",letter,
L3-44-01113-letter,L3-44-01113,letter,,,9,9,True,False,"{'v2': 0, 'v1': 9}","{'v1': 'J', 'v2': 'R'}",letter,
L3-44-01114-letter,L3-44-01114,letter,,,6,6,True,False,"{'v2': 3, 'v1': 6}","{'v1': 'D', 'v2': 'X'}",letter,
L3-44-01115-letter,L3-44-01115,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'U', 'v2': 'T'}",letter,
L3-44-01116-letter,L3-44-01116,letter,,,8,8,True,False,"{'v2': 6, 'v1': 8}","{'v1': 'X', 'v2': 'L'}",letter,
L3-44-01117-letter,L3-44-01117,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'F', 'v2': 'W'}",letter,
L3-44-01118-letter,L3-44-01118,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'Z', 'v2': 'S'}",letter,
L3-44-01119-letter,L3-44-01119,letter,,,7,7,True,False,"{'v2': 7, 'v1': 7}","{'v1': 'G', 'v2': 'X'}",letter,
L3-44-01120-letter,L3-44-01120,letter,,,6,6,True,False,"{'v2': 1, 'v1': 6}","{'v1': 'K', 'v2': 'W'}",letter,
L3-44-01121-letter,L3-44-01121,letter,,,9,9,True,False,"{'v2': 8, 'v1': 9}","{'v1': 'B', 'v2': 'H'}",letter,
L3-44-01122-letter,L3-44-01122,letter,,,8,8,True,False,"{'v2': 0, 'v1': 8}","{'v1': 'L', 'v2': 'K'}",letter,
L3-44-01123-letter,L3-44-01123,letter,,,5,5,True,False,"{'v2': 3, 'v1': 5}","{'v1': 'F', 'v2': 'I'}",letter,
L3-44-01124-letter,L3-44-01124,letter,,,5,5,True,False,"{'v2': 5, 'v1': 5}","{'v1': 'R', 'v2': 'W'}",letter,
L3-44-01125-letter,L3-44-01125,letter,,,8,8,True,False,"{'v2': 6, 'v1': 8}","{'v1': 'J', 'v2': 'R'}",letter,
L3-44-01126-letter,L3-44-01126,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'O', 'v2': 'C'}",letter,
L3-44-01127-letter,L3-44-01127,letter,,,0,0,True,False,"{'v2': 1, 'v1': 0}","{'v1': 'N', 'v2': 'G'}",letter,
L3-44-01128-letter,L3-44-01128,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'L', 'v2': 'Z'}",letter,
L3-44-01129-letter,L3-44-01129,letter,,,5,5,True,False,"{'v2': 0, 'v1': 5}","{'v1': 'Y', 'v2': 'V'}",letter,
L3-44-01130-letter,L3-44-01130,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'D', 'v2': 'V'}",letter,
L3-44-01131-letter,L3-44-01131,letter,,,6,6,True,False,"{'v2': 5, 'v1': 6}","{'v1': 'J', 'v2': 'A'}",letter,
L3-44-01132-letter,L3-44-01132,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'C', 'v2': 'W'}",letter,
L3-44-01133-letter,L3-44-01133,letter,,,2,2,True,False,"{'v2': 3, 'v1': 2}","{'v1': 'G', 'v2': 'J'}",letter,
L3-44-01134-letter,L3-44-01134,letter,,,2,2,True,False,"{'v2': 0, 'v1': 2}","{'v1': 'Z', 'v2': 'E'}",letter,
L3-44-01135-letter,L3-44-01135,letter,,,5,5,True,False,"{'v2': 2, 'v1': 5}","{'v1': 'M', 'v2': 'P'}",letter,
L3-44-01136-letter,L3-44-01136,letter,,,6,6,True,False,"{'v2': 0, 'v1': 6}","{'v1': 'T', 'v2': 'R'}",letter,
L3-44-01137-letter,L3-44-01137,letter,,,5,5,True,False,"{'v2': 2, 'v1': 5}","{'v1': 'J', 'v2': 'N'}",letter,
L3-44-01138-letter,L3-44-01138,letter,,,6,6,True,False,"{'v2': 6, 'v1': 6}","{'v1': 'W', 'v2': 'Y'}",letter,
L3-44-01139-letter,L3-44-01139,letter,,,7,7,True,False,"{'v2': 5, 'v1': 7}","{'v1': 'V', 'v2': 'O'}",letter,
L3-44-01140-letter,L3-44-01140,letter,,,2,2,True,False,"{'v2': 7, 'v1': 2}","{'v1': 'Q', 'v2': 'W'}",letter,
L3-44-01141-letter,L3-44-01141,letter,,,2,2,True,False,"{'v2': 1, 'v1': 2}","{'v1': 'T', 'v2': 'E'}",letter,
L3-44-01142-letter,L3-44-01142,letter,,,9,9,True,False,"{'v2': 2, 'v1': 9}","{'v1': 'F', 'v2': 'O'}",letter,
L3-44-01143-letter,L3-44-01143,letter,,,3,3,True,False,"{'v2': 6, 'v1': 3}","{'v1': 'Q', 'v2': 'K'}",letter,
L3-44-01144-letter,L3-44-01144,letter,,,2,2,True,False,"{'v2': 7, 'v1': 2}","{'v1': 'O', 'v2': 'Q'}",letter,
L3-44-01145-letter,L3-44-01145,letter,,,7,7,True,False,"{'v2': 5, 'v1': 7}","{'v1': 'Z', 'v2': 'K'}",letter,
L3-44-01146-letter,L3-44-01146,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'A', 'v2': 'K'}",letter,
L3-44-01147-letter,L3-44-01147,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'O', 'v2': 'V'}",letter,
L3-44-01148-letter,L3-44-01148,letter,,,4,4,True,False,"{'v2': 1, 'v1': 4}","{'v1': 'N', 'v2': 'E'}",letter,
L3-44-01149-letter,L3-44-01149,letter,,,6,6,True,False,"{'v2': 0, 'v1': 6}","{'v1': 'D', 'v2': 'O'}",letter,
L3-44-01150-letter,L3-44-01150,letter,,,0,0,True,False,"{'v2': 7, 'v1': 0}","{'v1': 'N', 'v2': 'B'}",letter,
L3-44-01151-letter,L3-44-01151,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'L', 'v2': 'Y'}",letter,
L3-44-01152-letter,L3-44-01152,letter,,,7,7,True,False,"{'v2': 3, 'v1': 7}","{'v1': 'O', 'v2': 'E'}",letter,
L3-44-01153-letter,L3-44-01153,letter,,,6,6,True,False,"{'v2': 1, 'v1': 6}","{'v1': 'R', 'v2': 'K'}",letter,
L3-44-01154-letter,L3-44-01154,letter,,,7,7,True,False,"{'v2': 2, 'v1': 7}","{'v1': 'U', 'v2': 'X'}",letter,
L3-44-01155-letter,L3-44-01155,letter,,,2,2,True,False,"{'v2': 0, 'v1': 2}","{'v1': 'V', 'v2': 'P'}",letter,
L3-44-01156-letter,L3-44-01156,letter,,,7,7,True,False,"{'v2': 2, 'v1': 7}","{'v1': 'B', 'v2': 'A'}",letter,
L3-44-01157-letter,L3-44-01157,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'O', 'v2': 'F'}",letter,
L3-44-01158-letter,L3-44-01158,letter,,,6,6,True,False,"{'v2': 6, 'v1': 6}","{'v1': 'E', 'v2': 'L'}",letter,
L3-44-01159-letter,L3-44-01159,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'E', 'v2': 'W'}",letter,
L3-44-01160-letter,L3-44-01160,letter,,,2,2,True,False,"{'v2': 2, 'v1': 2}","{'v1': 'N', 'v2': 'M'}",letter,
L3-44-01161-letter,L3-44-01161,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'I', 'v2': 'W'}",letter,
L3-44-01162-letter,L3-44-01162,letter,,,0,0,True,False,"{'v2': 6, 'v1': 0}","{'v1': 'S', 'v2': 'M'}",letter,
L3-44-01163-letter,L3-44-01163,letter,,,2,2,True,False,"{'v2': 7, 'v1': 2}","{'v1': 'U', 'v2': 'Y'}",letter,
L3-44-01164-letter,L3-44-01164,letter,,,6,6,True,False,"{'v2': 2, 'v1': 6}","{'v1': 'R', 'v2': 'E'}",letter,
L3-44-01165-letter,L3-44-01165,letter,,,6,6,True,False,"{'v2': 0, 'v1': 6}","{'v1': 'Z', 'v2': 'S'}",letter,
L3-44-01166-letter,L3-44-01166,letter,,,6,6,True,False,"{'v2': 0, 'v1': 6}","{'v1': 'L', 'v2': 'U'}",letter,
L3-44-01167-letter,L3-44-01167,letter,,,0,0,True,False,"{'v2': 5, 'v1': 0}","{'v1': 'S', 'v2': 'D'}",letter,
L3-44-01168-letter,L3-44-01168,letter,,,1,1,True,False,"{'v2': 6, 'v1': 1}","{'v1': 'Z', 'v2': 'J'}",letter,
L3-44-01169-letter,L3-44-01169,letter,,,8,8,True,False,"{'v2': 1, 'v1': 8}","{'v1': 'F', 'v2': 'V'}",letter,
L3-44-01170-letter,L3-44-01170,letter,,,7,7,True,False,"{'v2': 7, 'v1': 7}","{'v1': 'C', 'v2': 'E'}",letter,
L3-44-01171-letter,L3-44-01171,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'Z', 'v2': 'W'}",letter,
L3-44-01172-letter,L3-44-01172,letter,,,7,7,True,False,"{'v2': 5, 'v1': 7}","{'v1': 'R', 'v2': 'N'}",letter,
L3-44-01173-letter,L3-44-01173,letter,,,4,4,True,False,"{'v2': 1, 'v1': 4}","{'v1': 'V', 'v2': 'Z'}",letter,
L3-44-01174-letter,L3-44-01174,letter,,,0,0,True,False,"{'v2': 3, 'v1': 0}","{'v1': 'U', 'v2': 'J'}",letter,
L3-44-01175-letter,L3-44-01175,letter,,,7,7,True,False,"{'v2': 7, 'v1': 7}","{'v1': 'F', 'v2': 'X'}",letter,
L3-44-01176-letter,L3-44-01176,letter,,,0,0,True,False,"{'v2': 6, 'v1': 0}","{'v1': 'O', 'v2': 'R'}",letter,
L3-44-01177-letter,L3-44-01177,letter,,,7,7,True,False,"{'v2': 3, 'v1': 7}","{'v1': 'I', 'v2': 'B'}",letter,
L3-44-01178-letter,L3-44-01178,letter,,,1,1,True,False,"{'v2': 0, 'v1': 1}","{'v1': 'L', 'v2': 'A'}",letter,
L3-44-01179-letter,L3-44-01179,letter,,,2,2,True,False,"{'v2': 2, 'v1': 2}","{'v1': 'V', 'v2': 'D'}",letter,
L3-44-01180-letter,L3-44-01180,letter,,,6,6,True,False,"{'v2': 1, 'v1': 6}","{'v1': 'F', 'v2': 'M'}",letter,
L3-44-01181-letter,L3-44-01181,letter,,,4,4,True,False,"{'v2': 5, 'v1': 4}","{'v1': 'L', 'v2': 'G'}",letter,
L3-44-01182-letter,L3-44-01182,letter,,,6,6,True,False,"{'v2': 6, 'v1': 6}","{'v1': 'C', 'v2': 'O'}",letter,
L3-44-01183-letter,L3-44-01183,letter,,,2,2,True,False,"{'v2': 3, 'v1': 2}","{'v1': 'Y', 'v2': 'S'}",letter,
L3-44-01184-letter,L3-44-01184,letter,,,1,1,True,False,"{'v2': 8, 'v1': 1}","{'v1': 'W', 'v2': 'L'}",letter,
L3-44-01185-letter,L3-44-01185,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'L', 'v2': 'U'}",letter,
L3-44-01186-letter,L3-44-01186,letter,,,0,0,True,False,"{'v2': 7, 'v1': 0}","{'v1': 'Z', 'v2': 'S'}",letter,
L3-44-01187-letter,L3-44-01187,letter,,,4,4,True,False,"{'v2': 1, 'v1': 4}","{'v1': 'Q', 'v2': 'O'}",letter,
L3-44-01188-letter,L3-44-01188,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'F', 'v2': 'R'}",letter,
L3-44-01189-letter,L3-44-01189,letter,,,8,8,True,False,"{'v2': 8, 'v1': 8}","{'v1': 'K', 'v2': 'X'}",letter,
L3-44-01190-letter,L3-44-01190,letter,,,2,2,True,False,"{'v2': 5, 'v1': 2}","{'v1': 'Y', 'v2': 'U'}",letter,
L3-44-01191-letter,L3-44-01191,letter,,,8,8,True,False,"{'v2': 1, 'v1': 8}","{'v1': 'A', 'v2': 'N'}",letter,
L3-44-01192-letter,L3-44-01192,letter,,,1,1,True,False,"{'v2': 2, 'v1': 1}","{'v1': 'E', 'v2': 'X'}",letter,
L3-44-01193-letter,L3-44-01193,letter,,,4,4,True,False,"{'v2': 1, 'v1': 4}","{'v1': 'N', 'v2': 'Z'}",letter,
L3-44-01194-letter,L3-44-01194,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'D', 'v2': 'U'}",letter,
L3-44-01195-letter,L3-44-01195,letter,,,0,0,True,False,"{'v2': 0, 'v1': 0}","{'v1': 'A', 'v2': 'X'}",letter,
L3-44-01196-letter,L3-44-01196,letter,,,7,7,True,False,"{'v2': 5, 'v1': 7}","{'v1': 'T', 'v2': 'K'}",letter,
L3-44-01197-letter,L3-44-01197,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'M', 'v2': 'E'}",letter,
L3-44-01198-letter,L3-44-01198,letter,,,6,6,True,False,"{'v2': 2, 'v1': 6}","{'v1': 'G', 'v2': 'F'}",letter,
L3-44-01199-letter,L3-44-01199,letter,,,6,6,True,False,"{'v2': 2, 'v1': 6}","{'v1': 'L', 'v2': 'O'}",letter,
L3-44-01200-letter,L3-44-01200,letter,,,9,9,True,False,"{'v2': 7, 'v1': 9}","{'v1': 'P', 'v2': 'C'}",letter,
L3-44-01201-letter,L3-44-01201,letter,,,5,5,True,False,"{'v2': 3, 'v1': 5}","{'v1': 'S', 'v2': 'N'}",letter,
L3-44-01202-letter,L3-44-01202,letter,,,2,2,True,False,"{'v2': 0, 'v1': 2}","{'v1': 'C', 'v2': 'T'}",letter,
L3-44-01203-letter,L3-44-01203,letter,,,2,2,True,False,"{'v2': 1, 'v1': 2}","{'v1': 'I', 'v2': 'D'}",letter,
L3-44-01204-letter,L3-44-01204,letter,,,3,3,True,False,"{'v2': 0, 'v1': 3}","{'v1': 'M', 'v2': 'J'}",letter,
L3-44-01205-letter,L3-44-01205,letter,,,6,6,True,False,"{'v2': 0, 'v1': 6}","{'v1': 'N', 'v2': 'S'}",letter,
L3-44-01206-letter,L3-44-01206,letter,,,6,6,True,False,"{'v2': 1, 'v1': 6}","{'v1': 'T', 'v2': 'O'}",letter,
L3-44-01207-letter,L3-44-01207,letter,,,9,9,True,False,"{'v2': 0, 'v1': 9}","{'v1': 'P', 'v2': 'V'}",letter,
L3-44-01208-letter,L3-44-01208,letter,,,1,1,True,False,"{'v2': 0, 'v1': 1}","{'v1': 'U', 'v2': 'D'}",letter,
L3-44-01209-letter,L3-44-01209,letter,,,3,3,True,False,"{'v2': 6, 'v1': 3}","{'v1': 'X', 'v2': 'K'}",letter,
L3-44-01210-letter,L3-44-01210,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'H', 'v2': 'F'}",letter,
L3-44-01211-letter,L3-44-01211,letter,,,2,2,True,False,"{'v2': 0, 'v1': 2}","{'v1': 'T', 'v2': 'B'}",letter,
L3-44-01212-letter,L3-44-01212,letter,,,1,1,True,False,"{'v2': 8, 'v1': 1}","{'v1': 'K', 'v2': 'D'}",letter,
L3-44-01213-letter,L3-44-01213,letter,,,7,7,True,False,"{'v2': 5, 'v1': 7}","{'v1': 'W', 'v2': 'G'}",letter,
L3-44-01214-letter,L3-44-01214,letter,,,4,4,True,False,"{'v2': 0, 'v1': 4}","{'v1': 'T', 'v2': 'A'}",letter,
L3-44-01215-letter,L3-44-01215,letter,,,6,6,True,False,"{'v2': 0, 'v1': 6}","{'v1': 'Z', 'v2': 'I'}",letter,
L3-44-01216-letter,L3-44-01216,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'A', 'v2': 'H'}",letter,
L3-44-01217-letter,L3-44-01217,letter,,,0,0,True,False,"{'v2': 6, 'v1': 0}","{'v1': 'F', 'v2': 'I'}",letter,
L3-44-01218-letter,L3-44-01218,letter,,,9,9,True,False,"{'v2': 3, 'v1': 9}","{'v1': 'P', 'v2': 'V'}",letter,
L3-44-01219-letter,L3-44-01219,letter,,,9,9,True,False,"{'v2': 8, 'v1': 9}","{'v1': 'F', 'v2': 'G'}",letter,
L3-44-01220-letter,L3-44-01220,letter,,,5,5,True,False,"{'v2': 5, 'v1': 5}","{'v1': 'Y', 'v2': 'M'}",letter,
L3-44-01221-letter,L3-44-01221,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'Q', 'v2': 'J'}",letter,
L3-44-01222-letter,L3-44-01222,letter,,,1,1,True,False,"{'v2': 1, 'v1': 1}","{'v1': 'A', 'v2': 'H'}",letter,
L3-44-01223-letter,L3-44-01223,letter,,,7,7,True,False,"{'v2': 6, 'v1': 7}","{'v1': 'L', 'v2': 'C'}",letter,
L3-44-01224-letter,L3-44-01224,letter,,,0,0,True,False,"{'v2': 5, 'v1': 0}","{'v1': 'W', 'v2': 'D'}",letter,
L3-44-01225-letter,L3-44-01225,letter,,,8,8,True,False,"{'v2': 5, 'v1': 8}","{'v1': 'W', 'v2': 'Z'}",letter,
L3-44-01226-letter,L3-44-01226,letter,,,4,4,True,False,"{'v2': 1, 'v1': 4}","{'v1': 'E', 'v2': 'A'}",letter,
L3-44-01227-letter,L3-44-01227,letter,,,0,0,True,False,"{'v2': 0, 'v1': 0}","{'v1': 'B', 'v2': 'I'}",letter,
L3-44-01228-letter,L3-44-01228,letter,,,7,7,True,False,"{'v2': 5, 'v1': 7}","{'v1': 'O', 'v2': 'V'}",letter,
L3-44-01229-letter,L3-44-01229,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'Z', 'v2': 'N'}",letter,
L3-44-01230-letter,L3-44-01230,letter,,,5,5,True,False,"{'v2': 1, 'v1': 5}","{'v1': 'C', 'v2': 'I'}",letter,
L3-44-01231-letter,L3-44-01231,letter,,,0,0,True,False,"{'v2': 5, 'v1': 0}","{'v1': 'A', 'v2': 'M'}",letter,
L3-44-01232-letter,L3-44-01232,letter,,,4,4,True,False,"{'v2': 3, 'v1': 4}","{'v1': 'S', 'v2': 'E'}",letter,
L3-44-01233-letter,L3-44-01233,letter,,,1,1,True,False,"{'v2': 2, 'v1': 1}","{'v1': 'J', 'v2': 'W'}",letter,
L3-44-01234-letter,L3-44-01234,letter,,,7,7,True,False,"{'v2': 7, 'v1': 7}","{'v1': 'A', 'v2': 'B'}",letter,
L3-44-01235-letter,L3-44-01235,letter,,,9,9,True,False,"{'v2': 6, 'v1': 9}","{'v1': 'K', 'v2': 'N'}",letter,
L3-44-01236-letter,L3-44-01236,letter,,,7,7,True,False,"{'v2': 1, 'v1': 7}","{'v1': 'P', 'v2': 'V'}",letter,
L3-44-01237-letter,L3-44-01237,letter,,,6,6,True,False,"{'v2': 6, 'v1': 6}","{'v1': 'Y', 'v2': 'T'}",letter,
L3-44-01238-letter,L3-44-01238,letter,,,3,3,True,False,"{'v2': 1, 'v1': 3}","{'v1': 'T', 'v2': 'V'}",letter,
