id,set_id,condition,target,lure,answer,pred,correct,pred_is_lure,values,names,group,names_target
L2-44-01646-incalt@v2,L2-44-01646,incongruent_alt,v2,6.0,9,9.0,True,False,"{'v1': 0, 'v2': 9}","{'v1': 'gem', 'v2': 'six'}",incongruent_alt@v2,six
L2-44-01647-incalt@v2,L2-44-01647,incongruent_alt,v2,9.0,8,8.0,True,False,"{'v1': 5, 'v2': 8}","{'v1': 'chair', 'v2': 'nine'}",incongruent_alt@v2,nine
L2-44-01648-incalt@v2,L2-44-01648,incongruent_alt,v2,3.0,2,2.0,True,False,"{'v1': 0, 'v2': 2}","{'v1': 'lamp', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01649-incalt@v2,L2-44-01649,incongruent_alt,v2,9.0,0,0.0,True,False,"{'v1': 3, 'v2': 0}","{'v1': 'pot', 'v2': 'nine'}",incongruent_alt@v2,nine
L2-44-01650-incalt@v2,L2-44-01650,incongruent_alt,v2,3.0,8,8.0,True,False,"{'v1': 7, 'v2': 8}","{'v1': 'sock', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01651-incalt@v2,L2-44-01651,incongruent_alt,v2,3.0,6,6.0,True,False,"{'v1': 1, 'v2': 6}","{'v1': 'map', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01652-incalt@v2,L2-44-01652,incongruent_alt,v2,6.0,4,4.0,True,False,"{'v1': 5, 'v2': 4}","{'v1': 'net', 'v2': 'six'}",incongruent_alt@v2,six
L2-44-01653-incalt@v2,L2-44-01653,incongruent_alt,v2,5.0,4,4.0,True,False,"{'v1': 0, 'v2': 4}","{'v1': 'map', 'v2': 'five'}",incongruent_alt@v2,five
L2-44-01654-incalt@v2,L2-44-01654,incongruent_alt,v2,4.0,2,2.0,True,False,"{'v1': 0, 'v2': 2}","{'v1': 'star', 'v2': 'four'}",incongruent_alt@v2,four
L2-44-01655-incalt@v2,L2-44-01655,incongruent_alt,v2,9.0,8,8.0,True,False,"{'v1': 3, 'v2': 8}","{'v1': 'yard', 'v2': 'nine'}",incongruent_alt@v2,nine
L2-44-01656-incalt@v2,L2-44-01656,incongruent_alt,v2,5.0,0,0.0,True,False,"{'v1': 6, 'v2': 0}","{'v1': 'seed', 'v2': 'five'}",incongruent_alt@v2,five
L2-44-01657-incalt@v2,L2-44-01657,incongruent_alt,v2,6.0,7,7.0,True,False,"{'v1': 2, 'v2': 7}","{'v1': 'pear', 'v2': 'six'}",incongruent_alt@v2,six
L2-44-01658-incalt@v2,L2-44-01658,incongruent_alt,v2,9.0,0,0.0,True,False,"{'v1': 0, 'v2': 0}","{'v1': 'nest', 'v2': 'nine'}",incongruent_alt@v2,nine
L2-44-01659-incalt@v2,L2-44-01659,incongruent_alt,v2,2.0,5,5.0,True,False,"{'v1': 0, 'v2': 5}","{'v1': 'frog', 'v2': 'two'}",incongruent_alt@v2,two
L2-44-01660-incalt@v2,L2-44-01660,incongruent_alt,v2,7.0,3,3.0,True,False,"{'v1': 3, 'v2': 3}","{'v1': 'coat', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01661-incalt@v2,L2-44-01661,incongruent_alt,v2,0.0,7,7.0,True,False,"{'v1': 6, 'v2': 7}","{'v1': 'bread', 'v2': 'zero'}",incongruent_alt@v2,zero
L2-44-01662-incalt@v2,L2-44-01662,incongruent_alt,v2,1.0,0,0.0,True,False,"{'v1': 6, 'v2': 0}","{'v1': 'ring', 'v2': 'one'}",incongruent_alt@v2,one
L2-44-01663-incalt@v2,L2-44-01663,incongruent_alt,v2,8.0,6,6.0,True,False,"{'v1': 5, 'v2': 6}","{'v1': 'tea', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01664-incalt@v2,L2-44-01664,incongruent_alt,v2,8.0,3,3.0,True,False,"{'v1': 2, 'v2': 3}","{'v1': 'leaf', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01665-incalt@v2,L2-44-01665,incongruent_alt,v2,9.0,6,6.0,True,False,"{'v1': 5, 'v2': 6}","{'v1': 'fig', 'v2': 'nine'}",incongruent_alt@v2,nine
L2-44-01666-incalt@v2,L2-44-01666,incongruent_alt,v2,9.0,4,4.0,True,False,"{'v1': 0, 'v2': 4}","{'v1': 'frog', 'v2': 'nine'}",incongruent_alt@v2,nine
L2-44-01667-incalt@v2,L2-44-01667,incongruent_alt,v2,2.0,8,8.0,True,False,"{'v1': 1, 'v2': 8}","{'v1': 'soup', 'v2': 'two'}",incongruent_alt@v2,two
L2-44-01668-incalt@v2,L2-44-01668,incongruent_alt,v2,1.0,4,4.0,True,False,"{'v1': 0, 'v2': 4}","{'v1': 'bag', 'v2': 'one'}",incongruent_alt@v2,one
L2-44-01669-incalt@v2,L2-44-01669,incongruent_alt,v2,8.0,0,0.0,True,False,"{'v1': 0, 'v2': 0}","{'v1': 'mouse', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01670-incalt@v2,L2-44-01670,incongruent_alt,v2,6.0,1,1.0,True,False,"{'v1': 2, 'v2': 1}","{'v1': 'fig', 'v2': 'six'}",incongruent_alt@v2,six
L2-44-01671-incalt@v2,L2-44-01671,incongruent_alt,v2,1.0,2,2.0,True,False,"{'v1': 2, 'v2': 2}","{'v1': 'tea', 'v2': 'one'}",incongruent_alt@v2,one
L2-44-01672-incalt@v2,L2-44-01672,incongruent_alt,v2,7.0,4,4.0,True,False,"{'v1': 0, 'v2': 4}","{'v1': 'soup', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01673-incalt@v2,L2-44-01673,incongruent_alt,v2,8.0,9,9.0,True,False,"{'v1': 6, 'v2': 9}","{'v1': 'leaf', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01674-incalt@v2,L2-44-01674,incongruent_alt,v2,6.0,1,1.0,True,False,"{'v1': 8, 'v2': 1}","{'v1': 'fox', 'v2': 'six'}",incongruent_alt@v2,six
L2-44-01675-incalt@v2,L2-44-01675,incongruent_alt,v2,5.0,3,3.0,True,False,"{'v1': 2, 'v2': 3}","{'v1': 'tea', 'v2': 'five'}",incongruent_alt@v2,five
L2-44-01676-incalt@v2,L2-44-01676,incongruent_alt,v2,3.0,9,9.0,True,False,"{'v1': 8, 'v2': 9}","{'v1': 'roof', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01677-incalt@v2,L2-44-01677,incongruent_alt,v2,9.0,7,7.0,True,False,"{'v1': 1, 'v2': 7}","{'v1': 'mouse', 'v2': 'nine'}",incongruent_alt@v2,nine
L2-44-01678-incalt@v2,L2-44-01678,incongruent_alt,v2,7.0,4,4.0,True,False,"{'v1': 5, 'v2': 4}","{'v1': 'coat', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01679-incalt@v2,L2-44-01679,incongruent_alt,v2,2.0,1,1.0,True,False,"{'v1': 0, 'v2': 1}","{'v1': 'fork', 'v2': 'two'}",incongruent_alt@v2,two
L2-44-01680-incalt@v2,L2-44-01680,incongruent_alt,v2,6.0,8,8.0,True,False,"{'v1': 1, 'v2': 8}","{'v1': 'lid', 'v2': 'six'}",incongruent_alt@v2,six
L2-44-01681-incalt@v2,L2-44-01681,incongruent_alt,v2,8.0,1,1.0,True,False,"{'v1': 1, 'v2': 1}","{'v1': 'rag', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01682-incalt@v2,L2-44-01682,incongruent_alt,v2,6.0,4,4.0,True,False,"{'v1': 3, 'v2': 4}","{'v1': 'cake', 'v2': 'six'}",incongruent_alt@v2,six
L2-44-01683-incalt@v2,L2-44-01683,incongruent_alt,v2,7.0,1,1.0,True,False,"{'v1': 0, 'v2': 1}","{'v1': 'cat', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01684-incalt@v2,L2-44-01684,incongruent_alt,v2,7.0,8,8.0,True,False,"{'v1': 6, 'v2': 8}","{'v1': 'water', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01685-incalt@v2,L2-44-01685,incongruent_alt,v2,7.0,9,9.0,True,False,"{'v1': 1, 'v2': 9}","{'v1': 'lid', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01686-incalt@v2,L2-44-01686,incongruent_alt,v2,0.0,8,8.0,True,False,"{'v1': 5, 'v2': 8}","{'v1': 'farm', 'v2': 'zero'}",incongruent_alt@v2,zero
L2-44-01687-incalt@v2,L2-44-01687,incongruent_alt,v2,4.0,7,7.0,True,False,"{'v1': 7, 'v2': 7}","{'v1': 'bread', 'v2': 'four'}",incongruent_alt@v2,four
L2-44-01688-incalt@v2,L2-44-01688,incongruent_alt,v2,5.0,2,2.0,True,False,"{'v1': 6, 'v2': 2}","{'v1': 'pan', 'v2': 'five'}",incongruent_alt@v2,five
L2-44-01689-incalt@v2,L2-44-01689,incongruent_alt,v2,5.0,7,7.0,True,False,"{'v1': 2, 'v2': 7}","{'v1': 'horse', 'v2': 'five'}",incongruent_alt@v2,five
L2-44-01690-incalt@v2,L2-44-01690,incongruent_alt,v2,3.0,1,1.0,True,False,"{'v1': 8, 'v2': 1}","{'v1': 'hill', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01691-incalt@v2,L2-44-01691,incongruent_alt,v2,3.0,4,4.0,True,False,"{'v1': 5, 'v2': 4}","{'v1': 'river', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01692-incalt@v2,L2-44-01692,incongruent_alt,v2,0.0,4,4.0,True,False,"{'v1': 5, 'v2': 4}","{'v1': 'train', 'v2': 'zero'}",incongruent_alt@v2,zero
L2-44-01693-incalt@v2,L2-44-01693,incongruent_alt,v2,2.0,1,1.0,True,False,"{'v1': 3, 'v2': 1}","{'v1': 'tent', 'v2': 'two'}",incongruent_alt@v2,two
L2-44-01694-incalt@v2,L2-44-01694,incongruent_alt,v2,4.0,9,9.0,True,False,"{'v1': 1, 'v2': 9}","{'v1': 'pan', 'v2': 'four'}",incongruent_alt@v2,four
L2-44-01695-incalt@v2,L2-44-01695,incongruent_alt,v2,9.0,1,1.0,True,False,"{'v1': 0, 'v2': 1}","{'v1': 'dog', 'v2': 'nine'}",incongruent_alt@v2,nine
L2-44-01696-incalt@v2,L2-44-01696,incongruent_alt,v2,9.0,5,5.0,True,False,"{'v1': 0, 'v2': 5}","{'v1': 'train', 'v2': 'nine'}",incongruent_alt@v2,nine
L2-44-01697-incalt@v2,L2-44-01697,incongruent_alt,v2,1.0,4,4.0,True,False,"{'v1': 0, 'v2': 4}","{'v1': 'rug', 'v2': 'one'}",incongruent_alt@v2,one
L2-44-01698-incalt@v2,L2-44-01698,incongruent_alt,v2,2.0,8,8.0,True,False,"{'v1': 1, 'v2': 8}","{'v1': 'frog', 'v2': 'two'}",incongruent_alt@v2,two
L2-44-01699-incalt@v2,L2-44-01699,incongruent_alt,v2,3.0,0,0.0,True,False,"{'v1': 5, 'v2': 0}","{'v1': 'map', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01700-incalt@v2,L2-44-01700,incongruent_alt,v2,1.0,9,9.0,True,False,"{'v1': 6, 'v2': 9}","{'v1': 'cow', 'v2': 'one'}",incongruent_alt@v2,one
L2-44-01701-incalt@v2,L2-44-01701,incongruent_alt,v2,1.0,9,9.0,True,False,"{'v1': 0, 'v2': 9}","{'v1': 'fish', 'v2': 'one'}",incongruent_alt@v2,one
L2-44-01702-incalt@v2,L2-44-01702,incongruent_alt,v2,6.0,8,8.0,True,False,"{'v1': 1, 'v2': 8}","{'v1': 'net', 'v2': 'six'}",incongruent_alt@v2,six
L2-44-01703-incalt@v2,L2-44-01703,incongruent_alt,v2,3.0,4,4.0,True,False,"{'v1': 5, 'v2': 4}","{'v1': 'bag', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01704-incalt@v2,L2-44-01704,incongruent_alt,v2,8.0,4,4.0,True,False,"{'v1': 1, 'v2': 4}","{'v1': 'dog', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01705-incalt@v2,L2-44-01705,incongruent_alt,v2,8.0,4,4.0,True,False,"{'v1': 3, 'v2': 4}","{'v1': 'fox', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01706-incalt@v2,L2-44-01706,incongruent_alt,v2,5.0,9,9.0,True,False,"{'v1': 0, 'v2': 9}","{'v1': 'van', 'v2': 'five'}",incongruent_alt@v2,five
L2-44-01707-incalt@v2,L2-44-01707,incongruent_alt,v2,3.0,2,2.0,True,False,"{'v1': 5, 'v2': 2}","{'v1': 'cake', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01708-incalt@v2,L2-44-01708,incongruent_alt,v2,7.0,8,8.0,True,False,"{'v1': 6, 'v2': 8}","{'v1': 'table', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01709-incalt@v2,L2-44-01709,incongruent_alt,v2,7.0,4,4.0,True,False,"{'v1': 1, 'v2': 4}","{'v1': 'moon', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01710-incalt@v2,L2-44-01710,incongruent_alt,v2,8.0,2,2.0,True,False,"{'v1': 2, 'v2': 2}","{'v1': 'cow', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01711-incalt@v2,L2-44-01711,incongruent_alt,v2,0.0,4,4.0,True,False,"{'v1': 5, 'v2': 4}","{'v1': 'fork', 'v2': 'zero'}",incongruent_alt@v2,zero
L2-44-01712-incalt@v2,L2-44-01712,incongruent_alt,v2,3.0,2,2.0,True,False,"{'v1': 7, 'v2': 2}","{'v1': 'moon', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01713-incalt@v2,L2-44-01713,incongruent_alt,v2,8.0,1,1.0,True,False,"{'v1': 0, 'v2': 1}","{'v1': 'sky', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01714-incalt@v2,L2-44-01714,incongruent_alt,v2,0.0,2,2.0,True,False,"{'v1': 5, 'v2': 2}","{'v1': 'ship', 'v2': 'zero'}",incongruent_alt@v2,zero
L2-44-01715-incalt@v2,L2-44-01715,incongruent_alt,v2,3.0,2,2.0,True,False,"{'v1': 7, 'v2': 2}","{'v1': 'moon', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01716-incalt@v2,L2-44-01716,incongruent_alt,v2,2.0,0,0.0,True,False,"{'v1': 5, 'v2': 0}","{'v1': 'farm', 'v2': 'two'}",incongruent_alt@v2,two
L2-44-01717-incalt@v2,L2-44-01717,incongruent_alt,v2,4.0,0,0.0,True,False,"{'v1': 0, 'v2': 0}","{'v1': 'soap', 'v2': 'four'}",incongruent_alt@v2,four
L2-44-01718-incalt@v2,L2-44-01718,incongruent_alt,v2,8.0,9,9.0,True,False,"{'v1': 5, 'v2': 9}","{'v1': 'fan', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01719-incalt@v2,L2-44-01719,incongruent_alt,v2,0.0,1,1.0,True,False,"{'v1': 1, 'v2': 1}","{'v1': 'bag', 'v2': 'zero'}",incongruent_alt@v2,zero
L2-44-01720-incalt@v2,L2-44-01720,incongruent_alt,v2,6.0,0,0.0,True,False,"{'v1': 2, 'v2': 0}","{'v1': 'road', 'v2': 'six'}",incongruent_alt@v2,six
L2-44-01721-incalt@v2,L2-44-01721,incongruent_alt,v2,3.0,1,1.0,True,False,"{'v1': 7, 'v2': 1}","{'v1': 'tent', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01722-incalt@v2,L2-44-01722,incongruent_alt,v2,7.0,6,6.0,True,False,"{'v1': 1, 'v2': 6}","{'v1': 'boat', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01723-incalt@v2,L2-44-01723,incongruent_alt,v2,5.0,2,2.0,True,False,"{'v1': 6, 'v2': 2}","{'v1': 'wheel', 'v2': 'five'}",incongruent_alt@v2,five
L2-44-01724-incalt@v2,L2-44-01724,incongruent_alt,v2,4.0,1,1.0,True,False,"{'v1': 0, 'v2': 1}","{'v1': 'nest', 'v2': 'four'}",incongruent_alt@v2,four
L2-44-01725-incalt@v2,L2-44-01725,incongruent_alt,v2,3.0,9,9.0,True,False,"{'v1': 1, 'v2': 9}","{'v1': 'nest', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01726-incalt@v2,L2-44-01726,incongruent_alt,v2,3.0,8,8.0,True,False,"{'v1': 1, 'v2': 8}","{'v1': 'frog', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01727-incalt@v2,L2-44-01727,incongruent_alt,v2,7.0,0,0.0,True,False,"{'v1': 1, 'v2': 0}","{'v1': 'table', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01728-incalt@v2,L2-44-01728,incongruent_alt,v2,5.0,0,0.0,True,False,"{'v1': 6, 'v2': 0}","{'v1': 'ink', 'v2': 'five'}",incongruent_alt@v2,five
L2-44-01729-incalt@v2,L2-44-01729,incongruent_alt,v2,0.0,2,2.0,True,False,"{'v1': 1, 'v2': 2}","{'v1': 'cake', 'v2': 'zero'}",incongruent_alt@v2,zero
L2-44-01730-incalt@v2,L2-44-01730,incongruent_alt,v2,6.0,1,1.0,True,False,"{'v1': 8, 'v2': 1}","{'v1': 'pot', 'v2': 'six'}",incongruent_alt@v2,six
L2-44-01731-incalt@v2,L2-44-01731,incongruent_alt,v2,0.0,8,8.0,True,False,"{'v1': 1, 'v2': 8}","{'v1': 'ham', 'v2': 'zero'}",incongruent_alt@v2,zero
L2-44-01732-incalt@v2,L2-44-01732,incongruent_alt,v2,9.0,8,8.0,True,False,"{'v1': 7, 'v2': 8}","{'v1': 'book', 'v2': 'nine'}",incongruent_alt@v2,nine
L2-44-01733-incalt@v2,L2-44-01733,incongruent_alt,v2,8.0,2,2.0,True,False,"{'v1': 0, 'v2': 2}","{'v1': 'ant', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01734-incalt@v2,L2-44-01734,incongruent_alt,v2,7.0,1,1.0,True,False,"{'v1': 1, 'v2': 1}","{'v1': 'fig', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01735-incalt@v2,L2-44-01735,incongruent_alt,v2,7.0,5,5.0,True,False,"{'v1': 3, 'v2': 5}","{'v1': 'leaf', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01736-incalt@v2,L2-44-01736,incongruent_alt,v2,7.0,8,8.0,True,False,"{'v1': 6, 'v2': 8}","{'v1': 'bee', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01737-incalt@v2,L2-44-01737,incongruent_alt,v2,1.0,3,3.0,True,False,"{'v1': 3, 'v2': 3}","{'v1': 'moon', 'v2': 'one'}",incongruent_alt@v2,one
L2-44-01738-incalt@v2,L2-44-01738,incongruent_alt,v2,2.0,3,3.0,True,False,"{'v1': 1, 'v2': 3}","{'v1': 'gem', 'v2': 'two'}",incongruent_alt@v2,two
L2-44-01739-incalt@v2,L2-44-01739,incongruent_alt,v2,3.0,0,0.0,True,False,"{'v1': 2, 'v2': 0}","{'v1': 'bee', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01740-incalt@v2,L2-44-01740,incongruent_alt,v2,1.0,5,5.0,True,False,"{'v1': 3, 'v2': 5}","{'v1': 'seed', 'v2': 'one'}",incongruent_alt@v2,one
L2-44-01741-incalt@v2,L2-44-01741,incongruent_alt,v2,6.0,4,4.0,True,False,"{'v1': 5, 'v2': 4}","{'v1': 'hill', 'v2': 'six'}",incongruent_alt@v2,six
L2-44-01742-incalt@v2,L2-44-01742,incongruent_alt,v2,7.0,4,4.0,True,False,"{'v1': 2, 'v2': 4}","{'v1': 'web', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01743-incalt@v2,L2-44-01743,incongruent_alt,v2,7.0,9,9.0,True,False,"{'v1': 3, 'v2': 9}","{'v1': 'fork', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01744-incalt@v2,L2-44-01744,incongruent_alt,v2,2.0,8,8.0,True,False,"{'v1': 1, 'v2': 8}","{'v1': 'jar', 'v2': 'two'}",incongruent_alt@v2,two
L2-44-01745-incalt@v2,L2-44-01745,incongruent_alt,v2,3.0,4,4.0,True,False,"{'v1': 2, 'v2': 4}","{'v1': 'apple', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01746-incalt@v2,L2-44-01746,incongruent_alt,v2,3.0,9,9.0,True,False,"{'v1': 7, 'v2': 9}","{'v1': 'ant', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01747-incalt@v2,L2-44-01747,incongruent_alt,v2,7.0,8,8.0,True,False,"{'v1': 6, 'v2': 8}","{'v1': 'cake', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01748-incalt@v2,L2-44-01748,incongruent_alt,v2,3.0,6,6.0,True,False,"{'v1': 1, 'v2': 6}","{'v1': 'box', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01749-incalt@v2,L2-44-01749,incongruent_alt,v2,8.0,7,7.0,True,False,"{'v1': 6, 'v2': 7}","{'v1': 'bed', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01750-incalt@v2,L2-44-01750,incongruent_alt,v2,3.0,6,6.0,True,False,"{'v1': 0, 'v2': 6}","{'v1': 'jar', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01751-incalt@v2,L2-44-01751,incongruent_alt,v2,5.0,3,3.0,True,False,"{'v1': 1, 'v2': 3}","{'v1': 'car', 'v2': 'five'}",incongruent_alt@v2,five
L2-44-01752-incalt@v2,L2-44-01752,incongruent_alt,v2,6.0,1,1.0,True,False,"{'v1': 0, 'v2': 1}","{'v1': 'rug', 'v2': 'six'}",incongruent_alt@v2,six
L2-44-01753-incalt@v2,L2-44-01753,incongruent_alt,v2,2.0,0,0.0,True,False,"{'v1': 0, 'v2': 0}","{'v1': 'ink', 'v2': 'two'}",incongruent_alt@v2,two
L2-44-01754-incalt@v2,L2-44-01754,incongruent_alt,v2,9.0,0,0.0,True,False,"{'v1': 5, 'v2': 0}","{'v1': 'rag', 'v2': 'nine'}",incongruent_alt@v2,nine
L2-44-01755-incalt@v2,L2-44-01755,incongruent_alt,v2,8.0,7,9.0,False,False,"{'v1': 1, 'v2': 7}","{'v1': 'coat', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01756-incalt@v2,L2-44-01756,incongruent_alt,v2,6.0,7,7.0,True,False,"{'v1': 3, 'v2': 7}","{'v1': 'farm', 'v2': 'six'}",incongruent_alt@v2,six
L2-44-01757-incalt@v2,L2-44-01757,incongruent_alt,v2,9.0,3,3.0,True,False,"{'v1': 5, 'v2': 3}","{'v1': 'fox', 'v2': 'nine'}",incongruent_alt@v2,nine
L2-44-01758-incalt@v2,L2-44-01758,incongruent_alt,v2,9.0,7,7.0,True,False,"{'v1': 2, 'v2': 7}","{'v1': 'star', 'v2': 'nine'}",incongruent_alt@v2,nine
L2-44-01759-incalt@v2,L2-44-01759,incongruent_alt,v2,5.0,3,3.0,True,False,"{'v1': 6, 'v2': 3}","{'v1': 'ant', 'v2': 'five'}",incongruent_alt@v2,five
L2-44-01760-incalt@v2,L2-44-01760,incongruent_alt,v2,2.0,9,9.0,True,False,"{'v1': 6, 'v2': 9}","{'v1': 'door', 'v2': 'two'}",incongruent_alt@v2,two
L2-44-01761-incalt@v2,L2-44-01761,incongruent_alt,v2,8.0,9,9.0,True,False,"{'v1': 0, 'v2': 9}","{'v1': 'roof', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01762-incalt@v2,L2-44-01762,incongruent_alt,v2,9.0,0,0.0,True,False,"{'v1': 6, 'v2': 0}","{'v1': 'coat', 'v2': 'nine'}",incongruent_alt@v2,nine
L2-44-01763-incalt@v2,L2-44-01763,incongruent_alt,v2,4.0,5,5.0,True,False,"{'v1': 0, 'v2': 5}","{'v1': 'fish', 'v2': 'four'}",incongruent_alt@v2,four
L2-44-01764-incalt@v2,L2-44-01764,incongruent_alt,v2,0.0,4,4.0,True,False,"{'v1': 1, 'v2': 4}","{'v1': 'key', 'v2': 'zero'}",incongruent_alt@v2,zero
L2-44-01765-incalt@v2,L2-44-01765,incongruent_alt,v2,1.0,5,5.0,True,False,"{'v1': 2, 'v2': 5}","{'v1': 'road', 'v2': 'one'}",incongruent_alt@v2,one
L2-44-01766-incalt@v2,L2-44-01766,incongruent_alt,v2,1.0,0,0.0,True,False,"{'v1': 0, 'v2': 0}","{'v1': 'tent', 'v2': 'one'}",incongruent_alt@v2,one
L2-44-01767-incalt@v2,L2-44-01767,incongruent_alt,v2,4.0,0,0.0,True,False,"{'v1': 8, 'v2': 0}","{'v1': 'ink', 'v2': 'four'}",incongruent_alt@v2,four
L2-44-01768-incalt@v2,L2-44-01768,incongruent_alt,v2,1.0,6,6.0,True,False,"{'v1': 0, 'v2': 6}","{'v1': 'box', 'v2': 'one'}",incongruent_alt@v2,one
L2-44-01769-incalt@v2,L2-44-01769,incongruent_alt,v2,2.0,3,3.0,True,False,"{'v1': 0, 'v2': 3}","{'v1': 'rod', 'v2': 'two'}",incongruent_alt@v2,two
L2-44-01770-incalt@v2,L2-44-01770,incongruent_alt,v2,8.0,1,1.0,True,False,"{'v1': 0, 'v2': 1}","{'v1': 'lamp', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01771-incalt@v2,L2-44-01771,incongruent_alt,v2,6.0,3,3.0,True,False,"{'v1': 3, 'v2': 3}","{'v1': 'sun', 'v2': 'six'}",incongruent_alt@v2,six
L2-44-01772-incalt@v2,L2-44-01772,incongruent_alt,v2,0.0,7,7.0,True,False,"{'v1': 5, 'v2': 7}","{'v1': 'hill', 'v2': 'zero'}",incongruent_alt@v2,zero
L2-44-01773-incalt@v2,L2-44-01773,incongruent_alt,v2,3.0,0,0.0,True,False,"{'v1': 0, 'v2': 0}","{'v1': 'van', 'v2': 'three'}",incongruent_alt@v2,three
L2-44-01774-incalt@v2,L2-44-01774,incongruent_alt,v2,9.0,7,7.0,True,False,"{'v1': 7, 'v2': 7}","{'v1': 'soap', 'v2': 'nine'}",incongruent_alt@v2,nine
L2-44-01775-incalt@v2,L2-44-01775,incongruent_alt,v2,8.0,4,4.0,True,False,"{'v1': 2, 'v2': 4}","{'v1': 'soap', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01776-incalt@v2,L2-44-01776,incongruent_alt,v2,8.0,7,7.0,True,False,"{'v1': 5, 'v2': 7}","{'v1': 'coat', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01777-incalt@v2,L2-44-01777,incongruent_alt,v2,1.0,2,2.0,True,False,"{'v1': 5, 'v2': 2}","{'v1': 'star', 'v2': 'one'}",incongruent_alt@v2,one
L2-44-01778-incalt@v2,L2-44-01778,incongruent_alt,v2,1.0,2,2.0,True,False,"{'v1': 2, 'v2': 2}","{'v1': 'ship', 'v2': 'one'}",incongruent_alt@v2,one
L2-44-01779-incalt@v2,L2-44-01779,incongruent_alt,v2,1.0,9,9.0,True,False,"{'v1': 0, 'v2': 9}","{'v1': 'boat', 'v2': 'one'}",incongruent_alt@v2,one
L2-44-01780-incalt@v2,L2-44-01780,incongruent_alt,v2,8.0,6,6.0,True,False,"{'v1': 1, 'v2': 6}","{'v1': 'pan', 'v2': 'eight'}",incongruent_alt@v2,eight
L2-44-01781-incalt@v2,L2-44-01781,incongruent_alt,v2,1.0,0,0.0,True,False,"{'v1': 9, 'v2': 0}","{'v1': 'leaf', 'v2': 'one'}",incongruent_alt@v2,one
L2-44-01782-incalt@v2,L2-44-01782,incongruent_alt,v2,7.0,9,9.0,True,False,"{'v1': 9, 'v2': 9}","{'v1': 'key', 'v2': 'seven'}",incongruent_alt@v2,seven
L2-44-01783-incalt@v2,L2-44-01783,incongruent_alt,v2,0.0,8,8.0,True,False,"{'v1': 1, 'v2': 8}","{'v1': 'cloud', 'v2': 'zero'}",incongruent_alt@v2,zero
