id,set_id,condition,target,lure,answer,pred,correct,pred_is_lure,values,group,names_target
L3-44-01835-incalt@v1,L3-44-01835,incongruent_alt,v1,6.0,8,7,False,False,"{'v2': 7, 'v1': 8}",incongruent_alt@v1,
L3-44-01836-incalt@v1,L3-44-01836,incongruent_alt,v1,0.0,5,0,False,True,"{'v2': 2, 'v1': 5}",incongruent_alt@v1,
L3-44-01837-incalt@v1,L3-44-01837,incongruent_alt,v1,8.0,3,0,False,False,"{'v2': 6, 'v1': 3}",incongruent_alt@v1,
L3-44-01838-incalt@v1,L3-44-01838,incongruent_alt,v1,4.0,5,0,False,False,"{'v2': 0, 'v1': 5}",incongruent_alt@v1,
L3-44-01839-incalt@v1,L3-44-01839,incongruent_alt,v1,8.0,1,0,False,False,"{'v2': 1, 'v1': 1}",incongruent_alt@v1,
L3-44-01840-incalt@v1,L3-44-01840,incongruent_alt,v1,4.0,1,0,False,False,"{'v2': 0, 'v1': 1}",incongruent_alt@v1,
L3-44-01841-incalt@v1,L3-44-01841,incongruent_alt,v1,5.0,3,0,False,False,"{'v2': 0, 'v1': 3}",incongruent_alt@v1,
L3-44-01842-incalt@v1,L3-44-01842,incongruent_alt,v1,5.0,2,6,False,False,"{'v2': 6, 'v1': 2}",incongruent_alt@v1,
L3-44-01843-incalt@v1,L3-44-01843,incongruent_alt,v1,4.0,1,1,True,False,"{'v2': 6, 'v1': 1}",incongruent_alt@v1,
L3-44-01844-incalt@v1,L3-44-01844,incongruent_alt,v1,3.0,7,0,False,False,"{'v2': 1, 'v1': 7}",incongruent_alt@v1,
L3-44-01845-incalt@v1,L3-44-01845,incongruent_alt,v1,7.0,0,0,True,False,"{'v2': 6, 'v1': 0}",incongruent_alt@v1,
L3-44-01846-incalt@v1,L3-44-01846,incongruent_alt,v1,4.0,7,0,False,False,"{'v2': 0, 'v1': 7}",incongruent_alt@v1,
L3-44-01847-incalt@v1,L3-44-01847,incongruent_alt,v1,6.0,0,0,True,False,"{'v2': 0, 'v1': 0}",incongruent_alt@v1,
L3-44-01848-incalt@v1,L3-44-01848,incongruent_alt,v1,0.0,4,0,False,True,"{'v2': 5, 'v1': 4}",incongruent_alt@v1,
L3-44-01849-incalt@v1,L3-44-01849,incongruent_alt,v1,8.0,5,0,False,False,"{'v2': 0, 'v1': 5}",incongruent_alt@v1,
L3-44-01850-incalt@v1,L3-44-01850,incongruent_alt,v1,4.0,9,9,True,False,"{'v2': 9, 'v1': 9}",incongruent_alt@v1,
L3-44-01851-incalt@v1,L3-44-01851,incongruent_alt,v1,1.0,5,0,False,False,"{'v2': 2, 'v1': 5}",incongruent_alt@v1,
L3-44-01852-incalt@v1,L3-44-01852,incongruent_alt,v1,6.0,2,0,False,False,"{'v2': 7, 'v1': 2}",incongruent_alt@v1,
L3-44-01853-incalt@v1,L3-44-01853,incongruent_alt,v1,3.0,6,3,False,True,"{'v2': 1, 'v1': 6}",incongruent_alt@v1,
L3-44-01854-incalt@v1,L3-44-01854,incongruent_alt,v1,1.0,2,5,False,False,"{'v2': 5, 'v1': 2}",incongruent_alt@v1,
L3-44-01855-incalt@v1,L3-44-01855,incongruent_alt,v1,7.0,2,0,False,False,"{'v2': 2, 'v1': 2}",incongruent_alt@v1,
L3-44-01856-incalt@v1,L3-44-01856,incongruent_alt,v1,2.0,8,0,False,False,"{'v2': 1, 'v1': 8}",incongruent_alt@v1,
L3-44-01857-incalt@v1,L3-44-01857,incongruent_alt,v1,2.0,1,8,False,False,"{'v2': 8, 'v1': 1}",incongruent_alt@v1,
L3-44-01858-incalt@v1,L3-44-01858,incongruent_alt,v1,5.0,0,0,True,False,"{'v2': 0, 'v1': 0}",incongruent_alt@v1,
L3-44-01859-incalt@v1,L3-44-01859,incongruent_alt,v1,1.0,9,2,False,False,"{'v2': 2, 'v1': 9}",incongruent_alt@v1,
L3-44-01860-incalt@v1,L3-44-01860,incongruent_alt,v1,7.0,3,0,False,False,"{'v2': 2, 'v1': 3}",incongruent_alt@v1,
L3-44-01861-incalt@v1,L3-44-01861,incongruent_alt,v1,3.0,0,7,False,False,"{'v2': 7, 'v1': 0}",incongruent_alt@v1,
L3-44-01862-incalt@v1,L3-44-01862,incongruent_alt,v1,2.0,6,0,False,False,"{'v2': 1, 'v1': 6}",incongruent_alt@v1,
L3-44-01863-incalt@v1,L3-44-01863,incongruent_alt,v1,1.0,3,0,False,False,"{'v2': 0, 'v1': 3}",incongruent_alt@v1,
L3-44-01864-incalt@v1,L3-44-01864,incongruent_alt,v1,2.0,5,8,False,False,"{'v2': 3, 'v1': 5}",incongruent_alt@v1,
L3-44-01865-incalt@v1,L3-44-01865,incongruent_alt,v1,5.0,2,0,False,False,"{'v2': 7, 'v1': 2}",incongruent_alt@v1,
L3-44-01866-incalt@v1,L3-44-01866,incongruent_alt,v1,9.0,0,0,True,False,"{'v2': 0, 'v1': 0}",incongruent_alt@v1,
L3-44-01867-incalt@v1,L3-44-01867,incongruent_alt,v1,0.0,7,0,False,True,"{'v2': 2, 'v1': 7}",incongruent_alt@v1,
L3-44-01868-incalt@v1,L3-44-01868,incongruent_alt,v1,8.0,2,0,False,False,"{'v2': 0, 'v1': 2}",incongruent_alt@v1,
L3-44-01869-incalt@v1,L3-44-01869,incongruent_alt,v1,6.0,8,0,False,False,"{'v2': 7, 'v1': 8}",incongruent_alt@v1,
L3-44-01870-incalt@v1,L3-44-01870,incongruent_alt,v1,9.0,2,1,False,False,"{'v2': 1, 'v1': 2}",incongruent_alt@v1,
L3-44-01871-incalt@v1,L3-44-01871,incongruent_alt,v1,6.0,0,0,True,False,"{'v2': 0, 'v1': 0}",incongruent_alt@v1,
L3-44-01872-incalt@v1,L3-44-01872,incongruent_alt,v1,7.0,3,0,False,False,"{'v2': 2, 'v1': 3}",incongruent_alt@v1,
L3-44-01873-incalt@v1,L3-44-01873,incongruent_alt,v1,5.0,1,0,False,False,"{'v2': 2, 'v1': 1}",incongruent_alt@v1,
L3-44-01874-incalt@v1,L3-44-01874,incongruent_alt,v1,1.0,8,6,False,False,"{'v2': 6, 'v1': 8}",incongruent_alt@v1,
L3-44-01875-incalt@v1,L3-44-01875,incongruent_alt,v1,6.0,1,0,False,False,"{'v2': 3, 'v1': 1}",incongruent_alt@v1,
L3-44-01876-incalt@v1,L3-44-01876,incongruent_alt,v1,0.0,9,8,False,False,"{'v2': 8, 'v1': 9}",incongruent_alt@v1,
L3-44-01877-incalt@v1,L3-44-01877,incongruent_alt,v1,6.0,4,5,False,False,"{'v2': 5, 'v1': 4}",incongruent_alt@v1,
L3-44-01878-incalt@v1,L3-44-01878,incongruent_alt,v1,1.0,5,0,False,False,"{'v2': 0, 'v1': 5}",incongruent_alt@v1,
L3-44-01879-incalt@v1,L3-44-01879,incongruent_alt,v1,7.0,0,9,False,False,"{'v2': 9, 'v1': 0}",incongruent_alt@v1,
L3-44-01880-incalt@v1,L3-44-01880,incongruent_alt,v1,6.0,2,0,False,False,"{'v2': 0, 'v1': 2}",incongruent_alt@v1,
L3-44-01881-incalt@v1,L3-44-01881,incongruent_alt,v1,3.0,0,0,True,False,"{'v2': 6, 'v1': 0}",incongruent_alt@v1,
L3-44-01882-incalt@v1,L3-44-01882,incongruent_alt,v1,0.0,1,0,False,True,"{'v2': 8, 'v1': 1}",incongruent_alt@v1,
L3-44-01883-incalt@v1,L3-44-01883,incongruent_alt,v1,0.0,3,0,False,True,"{'v2': 6, 'v1': 3}",incongruent_alt@v1,
L3-44-01884-incalt@v1,L3-44-01884,incongruent_alt,v1,0.0,3,0,False,True,"{'v2': 3, 'v1': 3}",incongruent_alt@v1,
L3-44-01885-incalt@v1,L3-44-01885,incongruent_alt,v1,8.0,3,3,True,False,"{'v2': 3, 'v1': 3}",incongruent_alt@v1,
L3-44-01886-incalt@v1,L3-44-01886,incongruent_alt,v1,7.0,8,0,False,False,"{'v2': 6, 'v1': 8}",incongruent_alt@v1,
L3-44-01887-incalt@v1,L3-44-01887,incongruent_alt,v1,9.0,5,0,False,False,"{'v2': 3, 'v1': 5}",incongruent_alt@v1,
L3-44-01888-incalt@v1,L3-44-01888,incongruent_alt,v1,8.0,9,9,True,False,"{'v2': 9, 'v1': 9}",incongruent_alt@v1,
L3-44-01889-incalt@v1,L3-44-01889,incongruent_alt,v1,4.0,1,0,False,False,"{'v2': 1, 'v1': 1}",incongruent_alt@v1,
L3-44-01890-incalt@v1,L3-44-01890,incongruent_alt,v1,0.0,1,0,False,True,"{'v2': 1, 'v1': 1}",incongruent_alt@v1,
L3-44-01891-incalt@v1,L3-44-01891,incongruent_alt,v1,2.0,0,0,True,False,"{'v2': 0, 'v1': 0}",incongruent_alt@v1,
L3-44-01892-incalt@v1,L3-44-01892,incongruent_alt,v1,0.0,7,0,False,True,"{'v2': 1, 'v1': 7}",incongruent_alt@v1,
L3-44-01893-incalt@v1,L3-44-01893,incongruent_alt,v1,8.0,7,0,False,False,"{'v2': 0, 'v1': 7}",incongruent_alt@v1,
L3-44-01894-incalt@v1,L3-44-01894,incongruent_alt,v1,8.0,1,6,False,False,"{'v2': 6, 'v1': 1}",incongruent_alt@v1,
L3-44-01895-incalt@v1,L3-44-01895,incongruent_alt,v1,7.0,8,3,False,False,"{'v2': 3, 'v1': 8}",incongruent_alt@v1,
L3-44-01896-incalt@v1,L3-44-01896,incongruent_alt,v1,1.0,2,5,False,False,"{'v2': 5, 'v1': 2}",incongruent_alt@v1,
L3-44-01897-incalt@v1,L3-44-01897,incongruent_alt,v1,3.0,9,4,False,False,"{'v2': 5, 'v1': 9}",incongruent_alt@v1,
L3-44-01898-incalt@v1,L3-44-01898,incongruent_alt,v1,5.0,0,0,True,False,"{'v2': 6, 'v1': 0}",incongruent_alt@v1,
L3-44-01899-incalt@v1,L3-44-01899,incongruent_alt,v1,5.0,0,0,True,False,"{'v2': 6, 'v1': 0}",incongruent_alt@v1,
L3-44-01900-incalt@v1,L3-44-01900,incongruent_alt,v1,4.0,2,5,False,False,"{'v2': 5, 'v1': 2}",incongruent_alt@v1,
L3-44-01901-incalt@v1,L3-44-01901,incongruent_alt,v1,9.0,8,0,False,False,"{'v2': 1, 'v1': 8}",incongruent_alt@v1,
L3-44-01902-incalt@v1,L3-44-01902,incongruent_alt,v1,0.0,4,0,False,True,"{'v2': 2, 'v1': 4}",incongruent_alt@v1,
L3-44-01903-incalt@v1,L3-44-01903,incongruent_alt,v1,9.0,2,0,False,False,"{'v2': 1, 'v1': 2}",incongruent_alt@v1,
L3-44-01904-incalt@v1,L3-44-01904,incongruent_alt,v1,4.0,9,0,False,False,"{'v2': 2, 'v1': 9}",incongruent_alt@v1,
L3-44-01905-incalt@v1,L3-44-01905,incongruent_alt,v1,5.0,2,1,False,False,"{'v2': 1, 'v1': 2}",incongruent_alt@v1,
L3-44-01906-incalt@v1,L3-44-01906,incongruent_alt,v1,9.0,2,6,False,False,"{'v2': 6, 'v1': 2}",incongruent_alt@v1,
L3-44-01907-incalt@v1,L3-44-01907,incongruent_alt,v1,4.0,0,0,True,False,"{'v2': 0, 'v1': 0}",incongruent_alt@v1,
L3-44-01908-incalt@v1,L3-44-01908,incongruent_alt,v1,8.0,7,0,False,False,"{'v2': 0, 'v1': 7}",incongruent_alt@v1,
L3-44-01909-incalt@v1,L3-44-01909,incongruent_alt,v1,8.0,2,2,True,False,"{'v2': 5, 'v1': 2}",incongruent_alt@v1,
L3-44-01910-incalt@v1,L3-44-01910,incongruent_alt,v1,9.0,2,0,False,False,"{'v2': 2, 'v1': 2}",incongruent_alt@v1,
L3-44-01911-incalt@v1,L3-44-01911,incongruent_alt,v1,6.0,3,0,False,False,"{'v2': 0, 'v1': 3}",incongruent_alt@v1,
L3-44-01912-incalt@v1,L3-44-01912,incongruent_alt,v1,1.0,6,0,False,False,"{'v2': 0, 'v1': 6}",incongruent_alt@v1,
L3-44-01913-incalt@v1,L3-44-01913,incongruent_alt,v1,1.0,0,0,True,False,"{'v2': 2, 'v1': 0}",incongruent_alt@v1,
L3-44-01914-incalt@v1,L3-44-01914,incongruent_alt,v1,4.0,2,5,False,False,"{'v2': 5, 'v1': 2}",incongruent_alt@v1,
L3-44-01915-incalt@v1,L3-44-01915,incongruent_alt,v1,8.0,4,0,False,False,"{'v2': 5, 'v1': 4}",incongruent_alt@v1,
L3-44-01916-incalt@v1,L3-44-01916,incongruent_alt,v1,2.0,4,5,False,False,"{'v2': 5, 'v1': 4}",incongruent_alt@v1,
L3-44-01917-incalt@v1,L3-44-01917,incongruent_alt,v1,5.0,0,0,True,False,"{'v2': 6, 'v1': 0}",incongruent_alt@v1,
L3-44-01918-incalt@v1,L3-44-01918,incongruent_alt,v1,0.0,9,0,False,True,"{'v2': 5, 'v1': 9}",incongruent_alt@v1,
L3-44-01919-incalt@v1,L3-44-01919,incongruent_alt,v1,8.0,2,0,False,False,"{'v2': 7, 'v1': 2}",incongruent_alt@v1,
L3-44-01920-incalt@v1,L3-44-01920,incongruent_alt,v1,6.0,4,0,False,False,"{'v2': 0, 'v1': 4}",incongruent_alt@v1,
L3-44-01921-incalt@v1,L3-44-01921,incongruent_alt,v1,5.0,1,0,False,False,"{'v2': 2, 'v1': 1}",incongruent_alt@v1,
L3-44-01922-incalt@v1,L3-44-01922,incongruent_alt,v1,7.0,9,6,False,False,"{'v2': 6, 'v1': 9}",incongruent_alt@v1,
L3-44-01923-incalt@v1,L3-44-01923,incongruent_alt,v1,0.0,3,0,False,True,"{'v2': 5, 'v1': 3}",incongruent_alt@v1,
L3-44-01924-incalt@v1,L3-44-01924,incongruent_alt,v1,2.0,3,0,False,False,"{'v2': 0, 'v1': 3}",incongruent_alt@v1,
L3-44-01925-incalt@v1,L3-44-01925,incongruent_alt,v1,0.0,1,0,False,True,"{'v2': 6, 'v1': 1}",incongruent_alt@v1,
L3-44-01926-incalt@v1,L3-44-01926,incongruent_alt,v1,1.0,0,0,True,False,"{'v2': 0, 'v1': 0}",incongruent_alt@v1,
L3-44-01927-incalt@v1,L3-44-01927,incongruent_alt,v1,2.0,3,3,True,False,"{'v2': 3, 'v1': 3}",incongruent_alt@v1,
L3-44-01928-incalt@v1,L3-44-01928,incongruent_alt,v1,9.0,3,0,False,False,"{'v2': 1, 'v1': 3}",incongruent_alt@v1,
L3-44-01929-incalt@v1,L3-44-01929,incongruent_alt,v1,4.0,7,0,False,False,"{'v2': 2, 'v1': 7}",incongruent_alt@v1,
L3-44-01930-incalt@v1,L3-44-01930,incongruent_alt,v1,6.0,5,0,False,False,"{'v2': 2, 'v1': 5}",incongruent_alt@v1,
L3-44-01931-incalt@v1,L3-44-01931,incongruent_alt,v1,8.0,0,6,False,False,"{'v2': 6, 'v1': 0}",incongruent_alt@v1,
L3-44-01932-incalt@v1,L3-44-01932,incongruent_alt,v1,1.0,7,4,False,False,"{'v2': 3, 'v1': 7}",incongruent_alt@v1,
L3-44-01933-incalt@v1,L3-44-01933,incongruent_alt,v1,5.0,1,0,False,False,"{'v2': 2, 'v1': 1}",incongruent_alt@v1,
L3-44-01934-incalt@v1,L3-44-01934,incongruent_alt,v1,0.0,8,0,False,True,"{'v2': 1, 'v1': 8}",incongruent_alt@v1,
L3-44-01935-incalt@v1,L3-44-01935,incongruent_alt,v1,8.0,5,0,False,False,"{'v2': 3, 'v1': 5}",incongruent_alt@v1,
L3-44-01936-incalt@v1,L3-44-01936,incongruent_alt,v1,8.0,6,0,False,False,"{'v2': 1, 'v1': 6}",incongruent_alt@v1,
L3-44-01937-incalt@v1,L3-44-01937,incongruent_alt,v1,9.0,8,7,False,False,"{'v2': 7, 'v1': 8}",incongruent_alt@v1,
L3-44-01938-incalt@v1,L3-44-01938,incongruent_alt,v1,1.0,6,0,False,False,"{'v2': 2, 'v1': 6}",incongruent_alt@v1,
L3-44-01939-incalt@v1,L3-44-01939,incongruent_alt,v1,9.0,4,0,False,False,"{'v2': 1, 'v1': 4}",incongruent_alt@v1,
L3-44-01940-incalt@v1,L3-44-01940,incongruent_alt,v1,5.0,6,4,False,False,"{'v2': 0, 'v1': 6}",incongruent_alt@v1,
L3-44-01941-incalt@v1,L3-44-01941,incongruent_alt,v1,4.0,1,7,False,False,"{'v2': 7, 'v1': 1}",incongruent_alt@v1,
L3-44-01942-incalt@v1,L3-44-01942,incongruent_alt,v1,7.0,3,0,False,False,"{'v2': 1, 'v1': 3}",incongruent_alt@v1,
L3-44-01943-incalt@v1,L3-44-01943,incongruent_alt,v1,2.0,8,0,False,False,"{'v2': 1, 'v1': 8}",incongruent_alt@v1,
L3-44-01944-incalt@v1,L3-44-01944,incongruent_alt,v1,9.0,7,0,False,False,"{'v2': 1, 'v1': 7}",incongruent_alt@v1,
L3-44-01945-incalt@v1,L3-44-01945,incongruent_alt,v1,9.0,7,6,False,False,"{'v2': 6, 'v1': 7}",incongruent_alt@v1,
L3-44-01946-incalt@v1,L3-44-01946,incongruent_alt,v1,9.0,4,0,False,False,"{'v2': 3, 'v1': 4}",incongruent_alt@v1,
L3-44-01947-incalt@v1,L3-44-01947,incongruent_alt,v1,7.0,2,0,False,False,"{'v2': 0, 'v1': 2}",incongruent_alt@v1,
L3-44-01948-incalt@v1,L3-44-01948,incongruent_alt,v1,5.0,0,0,True,False,"{'v2': 6, 'v1': 0}",incongruent_alt@v1,
L3-44-01949-incalt@v1,L3-44-01949,incongruent_alt,v1,4.0,0,7,False,False,"{'v2': 7, 'v1': 0}",incongruent_alt@v1,
L3-44-01950-incalt@v1,L3-44-01950,incongruent_alt,v1,7.0,4,0,False,False,"{'v2': 3, 'v1': 4}",incongruent_alt@v1,
L3-44-01951-incalt@v1,L3-44-01951,incongruent_alt,v1,0.0,6,0,False,True,"{'v2': 5, 'v1': 6}",incongruent_alt@v1,
L3-44-01952-incalt@v1,L3-44-01952,incongruent_alt,v1,1.0,3,0,False,False,"{'v2': 6, 'v1': 3}",incongruent_alt@v1,
L3-44-01953-incalt@v1,L3-44-01953,incongruent_alt,v1,7.0,4,0,False,False,"{'v2': 3, 'v1': 4}",incongruent_alt@v1,
L3-44-01954-incalt@v1,L3-44-01954,incongruent_alt,v1,4.0,1,0,False,False,"{'v2': 6, 'v1': 1}",incongruent_alt@v1,
L3-44-01955-incalt@v1,L3-44-01955,incongruent_alt,v1,8.0,6,0,False,False,"{'v2': 1, 'v1': 6}",incongruent_alt@v1,
L3-44-01956-incalt@v1,L3-44-01956,incongruent_alt,v1,3.0,0,7,False,False,"{'v2': 7, 'v1': 0}",incongruent_alt@v1,
L3-44-01957-incalt@v1,L3-44-01957,incongruent_alt,v1,4.0,6,3,False,False,"{'v2': 3, 'v1': 6}",incongruent_alt@v1,
L3-44-01958-incalt@v1,L3-44-01958,incongruent_alt,v1,2.0,5,0,False,False,"{'v2': 1, 'v1': 5}",incongruent_alt@v1,
L3-44-01959-incalt@v1,L3-44-01959,incongruent_alt,v1,3.0,1,7,False,False,"{'v2': 7, 'v1': 1}",incongruent_alt@v1,
L3-44-01960-incalt@v1,L3-44-01960,incongruent_alt,v1,6.0,4,0,False,False,"{'v2': 0, 'v1': 4}",incongruent_alt@v1,
L3-44-01961-incalt@v1,L3-44-01961,incongruent_alt,v1,0.0,4,0,False,True,"{'v2': 5, 'v1': 4}",incongruent_alt@v1,
L3-44-01962-incalt@v1,L3-44-01962,incongruent_alt,v1,9.0,1,0,False,False,"{'v2': 0, 'v1': 1}",incongruent_alt@v1,
L3-44-01963-incalt@v1,L3-44-01963,incongruent_alt,v1,4.0,0,0,True,False,"{'v2': 5, 'v1': 0}",incongruent_alt@v1,
L3-44-01964-incalt@v1,L3-44-01964,incongruent_alt,v1,6.0,4,0,False,False,"{'v2': 1, 'v1': 4}",incongruent_alt@v1,
L3-44-01965-incalt@v1,L3-44-01965,incongruent_alt,v1,8.0,2,5,False,False,"{'v2': 5, 'v1': 2}",incongruent_alt@v1,
L3-44-01966-incalt@v1,L3-44-01966,incongruent_alt,v1,2.0,9,0,False,False,"{'v2': 1, 'v1': 9}",incongruent_alt@v1,
L3-44-01967-incalt@v1,L3-44-01967,incongruent_alt,v1,5.0,6,0,False,False,"{'v2': 1, 'v1': 6}",incongruent_alt@v1,
L3-44-01968-incalt@v1,L3-44-01968,incongruent_alt,v1,0.0,3,0,False,True,"{'v2': 1, 'v1': 3}",incongruent_alt@v1,
L3-44-01969-incalt@v1,L3-44-01969,incongruent_alt,v1,9.0,7,0,False,False,"{'v2': 7, 'v1': 7}",incongruent_alt@v1,
L3-44-01970-incalt@v1,L3-44-01970,incongruent_alt,v1,9.0,7,0,False,False,"{'v2': 1, 'v1': 7}",incongruent_alt@v1,
L3-44-01971-incalt@v1,L3-44-01971,incongruent_alt,v1,3.0,1,0,False,False,"{'v2': 1, 'v1': 1}",incongruent_alt@v1,
L3-44-01972-incalt@v1,L3-44-01972,incongruent_alt,v1,7.0,4,0,False,False,"{'v2': 1, 'v1': 4}",incongruent_alt@v1,
L3-44-01973-incalt@v1,L3-44-01973,incongruent_alt,v1,8.0,1,0,False,False,"{'v2': 1, 'v1': 1}",incongruent_alt@v1,
L3-44-01974-incalt@v1,L3-44-01974,incongruent_alt,v1,5.0,3,0,False,False,"{'v2': 0, 'v1': 3}",incongruent_alt@v1,
L3-44-01975-incalt@v1,L3-44-01975,incongruent_alt,v1,4.0,8,0,False,False,"{'v2': 1, 'v1': 8}",incongruent_alt@v1,
L3-44-01976-incalt@v1,L3-44-01976,incongruent_alt,v1,8.0,3,1,False,False,"{'v2': 1, 'v1': 3}",incongruent_alt@v1,
L3-44-01977-incalt@v1,L3-44-01977,incongruent_alt,v1,6.0,1,0,False,False,"{'v2': 1, 'v1': 1}",incongruent_alt@v1,
L3-44-01978-incalt@v1,L3-44-01978,incongruent_alt,v1,4.0,8,0,False,False,"{'v2': 0, 'v1': 8}",incongruent_alt@v1,
L3-44-01979-incalt@v1,L3-44-01979,incongruent_alt,v1,3.0,9,8,False,False,"{'v2': 8, 'v1': 9}",incongruent_alt@v1,
L3-44-01980-incalt@v1,L3-44-01980,incongruent_alt,v1,4.0,7,7,True,False,"{'v2': 7, 'v1': 7}",incongruent_alt@v1,
L3-44-01981-incalt@v1,L3-44-01981,incongruent_alt,v1,1.0,7,5,False,False,"{'v2': 5, 'v1': 7}",incongruent_alt@v1,
L3-44-01982-incalt@v1,L3-44-01982,incongruent_alt,v1,4.0,7,7,True,False,"{'v2': 0, 'v1': 7}",incongruent_alt@v1,
L3-44-01983-incalt@v1,L3-44-01983,incongruent_alt,v1,2.0,6,1,False,False,"{'v2': 1, 'v1': 6}",incongruent_alt@v1,
L3-44-01984-incalt@v1,L3-44-01984,incongruent_alt,v1,9.0,4,0,False,False,"{'v2': 2, 'v1': 4}",incongruent_alt@v1,
L3-44-01985-incalt@v1,L3-44-01985,incongruent_alt,v1,4.0,2,0,False,False,"{'v2': 2, 'v1': 2}",incongruent_alt@v1,
L3-44-01986-incalt@v1,L3-44-01986,incongruent_alt,v1,8.0,1,0,False,False,"{'v2': 0, 'v1': 1}",incongruent_alt@v1,
L3-44-01987-incalt@v1,L3-44-01987,incongruent_alt,v1,7.0,5,0,False,False,"{'v2': 1, 'v1': 5}",incongruent_alt@v1,
L3-44-01988-incalt@v1,L3-44-01988,incongruent_alt,v1,7.0,1,0,False,False,"{'v2': 5, 'v1': 1}",incongruent_alt@v1,
L3-44-01989-incalt@v1,L3-44-01989,incongruent_alt,v1,3.0,0,0,True,False,"{'v2': 0, 'v1': 0}",incongruent_alt@v1,
L3-44-01990-incalt@v1,L3-44-01990,incongruent_alt,v1,3.0,4,4,True,False,"{'v2': 5, 'v1': 4}",incongruent_alt@v1,
L3-44-01991-incalt@v1,L3-44-01991,incongruent_alt,v1,4.0,9,0,False,False,"{'v2': 2, 'v1': 9}",incongruent_alt@v1,
L3-44-01992-incalt@v1,L3-44-01992,incongruent_alt,v1,1.0,5,2,False,False,"{'v2': 2, 'v1': 5}",incongruent_alt@v1,
L3-44-01993-incalt@v1,L3-44-01993,incongruent_alt,v1,0.0,3,0,False,True,"{'v2': 6, 'v1': 3}",incongruent_alt@v1,
L3-44-01994-incalt@v1,L3-44-01994,incongruent_alt,v1,5.0,3,3,True,False,"{'v2': 3, 'v1': 3}",incongruent_alt@v1,
L3-44-01995-incalt@v1,L3-44-01995,incongruent_alt,v1,6.0,8,0,False,False,"{'v2': 0, 'v1': 8}",incongruent_alt@v1,
L3-44-01996-incalt@v1,L3-44-01996,incongruent_alt,v1,7.0,0,6,False,False,"{'v2': 6, 'v1': 0}",incongruent_alt@v1,
L3-44-01997-incalt@v1,L3-44-01997,incongruent_alt,v1,6.0,5,3,False,False,"{'v2': 3, 'v1': 5}",incongruent_alt@v1,
L3-44-01998-incalt@v1,L3-44-01998,incongruent_alt,v1,5.0,4,0,False,False,"{'v2': 2, 'v1': 4}",incongruent_alt@v1,
L3-44-01999-incalt@v1,L3-44-01999,incongruent_alt,v1,0.0,5,0,False,True,"{'v2': 1, 'v1': 5}",incongruent_alt@v1,
L3-44-00000-incalt@v2,L3-44-00000,incongruent_alt,v2,5.0,3,0,False,False,"{'v2': 1, 'v1': 3}",incongruent_alt@v2,
L3-44-00001-incalt@v2,L3-44-00001,incongruent_alt,v2,2.0,3,0,False,False,"{'v2': 1, 'v1': 3}",incongruent_alt@v2,
L3-44-00002-incalt@v2,L3-44-00002,incongruent_alt,v2,9.0,7,2,False,False,"{'v2': 2, 'v1': 7}",incongruent_alt@v2,
L3-44-00003-incalt@v2,L3-44-00003,incongruent_alt,v2,2.0,4,4,True,False,"{'v2': 5, 'v1': 4}",incongruent_alt@v2,
L3-44-00004-incalt@v2,L3-44-00004,incongruent_alt,v2,4.0,5,0,False,False,"{'v2': 0, 'v1': 5}",incongruent_alt@v2,
L3-44-00005-incalt@v2,L3-44-00005,incongruent_alt,v2,7.0,3,0,False,False,"{'v2': 0, 'v1': 3}",incongruent_alt@v2,
L3-44-00006-incalt@v2,L3-44-00006,incongruent_alt,v2,7.0,4,0,False,False,"{'v2': 1, 'v1': 4}",incongruent_alt@v2,
L3-44-00007-incalt@v2,L3-44-00007,incongruent_alt,v2,7.0,8,6,False,False,"{'v2': 6, 'v1': 8}",incongruent_alt@v2,
L3-44-00008-incalt@v2,L3-44-00008,incongruent_alt,v2,2.0,3,0,False,False,"{'v2': 0, 'v1': 3}",incongruent_alt@v2,
L3-44-00009-incalt@v2,L3-44-00009,incongruent_alt,v2,2.0,1,0,False,False,"{'v2': 0, 'v1': 1}",incongruent_alt@v2,
L3-44-00010-incalt@v2,L3-44-00010,incongruent_alt,v2,8.0,5,0,False,False,"{'v2': 3, 'v1': 5}",incongruent_alt@v2,
L3-44-00011-incalt@v2,L3-44-00011,incongruent_alt,v2,0.0,5,0,False,True,"{'v2': 1, 'v1': 5}",incongruent_alt@v2,
L3-44-00012-incalt@v2,L3-44-00012,incongruent_alt,v2,5.0,3,0,False,False,"{'v2': 0, 'v1': 3}",incongruent_alt@v2,
L3-44-00013-incalt@v2,L3-44-00013,incongruent_alt,v2,2.0,9,0,False,False,"{'v2': 1, 'v1': 9}",incongruent_alt@v2,
L3-44-00014-incalt@v2,L3-44-00014,incongruent_alt,v2,5.0,7,0,False,False,"{'v2': 0, 'v1': 7}",incongruent_alt@v2,
L3-44-00015-incalt@v2,L3-44-00015,incongruent_alt,v2,2.0,9,9,True,False,"{'v2': 0, 'v1': 9}",incongruent_alt@v2,
L3-44-00016-incalt@v2,L3-44-00016,incongruent_alt,v2,0.0,8,0,False,True,"{'v2': 1, 'v1': 8}",incongruent_alt@v2,
L3-44-00017-incalt@v2,L3-44-00017,incongruent_alt,v2,8.0,7,0,False,False,"{'v2': 2, 'v1': 7}",incongruent_alt@v2,
